title,genres,weightedAverage
Ender's Game,Action|Adventure|Animation|Sci-Fi,3.85
"Book of Eli, The",Action|Adventure|Comedy|Drama|War,3.84
Coco,Adventure|Animation|Children|Comedy,3.83
"Magnificent Seven, The",Adventure|Comedy|Fantasy|Sci-Fi,3.83
"Chronicles of Narnia: Prince Caspian, The",Action|Adventure|Sci-Fi|Thriller,3.83
For Your Eyes Only,Action|Adventure|Thriller,3.83
Avengers: Age of Ultron,Action|Adventure|Thriller,3.83
The Hunger Games,Adventure|Animation|Comedy|Fantasy|Musical|Romance,3.83
Mad Max,Action|Adventure|Thriller,3.82
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure|Children|Musical,3.82
"Man in the Iron Mask, The",Adventure|Drama|Fantasy,3.82
Hanna,Action|Adventure|Thriller|IMAX,3.82
"Big Blue, The",Adventure|Children|Romance,3.82
Brave,Adventure|Western,3.82
Wonder Woman,Action|Adventure|Thriller,3.82
Thunderball,Adventure|Comedy|Fantasy,3.82
Thor: The Dark World,Adventure|Drama|IMAX,3.81
Dune,Action|Adventure|Sci-Fi,3.8
"Secret of NIMH, The",Adventure|Fantasy,3.8
Fly Away Home,Adventure|Comedy|Fantasy|Romance,3.79
Mission: Impossible,Adventure|Drama|Sci-Fi|Thriller,3.79
Diamonds Are Forever,Adventure|Drama|Fantasy|Romance,3.79
Troy,Adventure|Drama|Thriller,3.79
"Ghost and the Darkness, The",Action|Adventure|Thriller,3.79
"Abyss, The",Adventure|Fantasy,3.79
Heavy Metal,Action|Adventure|Fantasy,3.78
GoldenEye,Action|Adventure|Drama|War,3.77
Swiss Family Robinson,Adventure|Animation|Comedy,3.77
"Rescuers Down Under, The",Action|Adventure|Sci-Fi|Thriller,3.76
Star Wars: Episode III - Revenge of the Sith,Adventure|Drama,3.76
Independence Day,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,3.76
Live Free or Die Hard,Action|Adventure|Sci-Fi|IMAX,3.76
Hellboy,Adventure|Animation|Children|Comedy|Musical|Romance,3.76
Jumanji,Adventure|Fantasy|IMAX,3.76
Tarzan,Action|Adventure|Drama|Western,3.75
Bedknobs and Broomsticks,Action|Adventure|Fantasy,3.75
Final Fantasy: The Spirits Within,Action|Adventure|Sci-Fi|Thriller|War,3.75
Homeward Bound II: Lost in San Francisco,Adventure|Comedy,3.75
"Spy Who Loved Me, The",Adventure|Children|Comedy|Mystery,3.75
The Hobbit: The Battle of the Five Armies,Adventure|Fantasy,3.74
"Wolverine, The",Action|Adventure|Sci-Fi|Thriller,3.74
Titan A.E.,Action|Adventure|Children|Comedy|Fantasy,3.74
"Matrix Reloaded, The",Action|Adventure|Animation|Children|Comedy|Sci-Fi,3.73
Die Hard 2,Action|Adventure|Comedy|War,3.73
A.I. Artificial Intelligence,Adventure|Drama|Horror|Thriller,3.73
Thelma & Louise,Action|Adventure|Sci-Fi|Thriller,3.73
"20,000 Leagues Under the Sea",Action|Adventure|Comedy,3.72
Atlantis: The Lost Empire,Adventure|Children|Fantasy,3.72
Willow,Action|Adventure|Thriller,3.72
Escape from New York,Action|Adventure|Thriller,3.71
Terminator Salvation,Action|Adventure|Drama|Fantasy|IMAX,3.71
Man of Steel,Adventure|Animation|Children|Comedy,3.71
Seven Years in Tibet,Action|Adventure|Thriller,3.7
"Amazing Spider-Man, The",Action|Adventure|Drama|Thriller,3.7
Oblivion,Action|Adventure|Sci-Fi,3.7
Anastasia,Action|Adventure|Children|Comedy|Fantasy,3.7
King Kong,Adventure|Children|Comedy|Musical,3.7
James and the Giant Peach,Action|Adventure|Animation|Fantasy|Sci-Fi,3.7
Jurassic World,Action|Adventure|Sci-Fi|Thriller|IMAX,3.7
On Her Majesty's Secret Service,Action|Adventure|Comedy,3.7
"World Is Not Enough, The",Action|Adventure,3.7
Pirates of the Caribbean: On Stranger Tides,Action|Adventure|Sci-Fi|IMAX,3.69
Stargate,Action|Adventure|Drama,3.69
Hidalgo,Adventure|Animation|Children,3.69
National Treasure,Adventure|Western,3.69
Tron,Adventure|Comedy|Sci-Fi,3.69
Star Trek: Generations,Action|Adventure|Comedy|Fantasy,3.68
"Living Daylights, The",Adventure|Comedy|Fantasy,3.68
Star Wars: The Last Jedi,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,3.68
Tron: Legacy,Adventure|Children|Fantasy,3.67
"Mosquito Coast, The",Action|Adventure|Thriller,3.67
Twister,Action|Adventure|Sci-Fi,3.67
War of the Worlds,Action|Adventure|Drama|Sci-Fi|Thriller,3.67
Licence to Kill,Action|Adventure|Sci-Fi,3.66
Ladyhawke,Adventure|Children|Fantasy,3.66
Executive Decision,Action|Adventure|Animation|Comedy,3.66
Conan the Barbarian,Adventure|Animation|Children|Comedy,3.65
Star Trek III: The Search for Spock,Action|Adventure|Comedy|Thriller,3.65
"Matrix Revolutions, The",Adventure|Children|Comedy|Fantasy|Musical,3.64
Mad Max Beyond Thunderdome,Action|Adventure|Drama,3.64
"View to a Kill, A",Action|Adventure|Mystery|Thriller,3.64
Death Proof,Adventure|Drama|Romance,3.64
Once Upon a Time in Mexico,Adventure|Comedy|Sci-Fi,3.64
Far and Away,Action|Adventure|Animation|Children,3.63
Young Sherlock Holmes,Action|Adventure|Fantasy,3.62
101 Dalmatians,Action|Adventure|Thriller,3.62
"Bourne Legacy, The",Action|Adventure|Fantasy|IMAX,3.62
"Golden Compass, The",Adventure|Sci-Fi,3.62
"Rocketeer, The",Adventure|Animation|Children|Drama,3.62
Terminator 3: Rise of the Machines,Adventure|Comedy|Sci-Fi,3.62
Superman Returns,Adventure|Children,3.62
Star Wars: Episode II - Attack of the Clones,Adventure|Comedy|Drama,3.62
Alice in Wonderland,Action|Adventure|Mystery|Thriller,3.62
Hackers,Action|Adventure|Thriller,3.62
Spider-Man 3,Action|Adventure|Drama|War,3.62
Logan's Run,Action|Adventure,3.62
X-Men: Apocalypse,Action|Adventure|Sci-Fi|Thriller,3.61
Flight of the Navigator,Adventure|Animation|Children|Comedy|Musical,3.61
Spectre,Action|Adventure|Animation|Horror|Sci-Fi,3.61
Jumper,Action|Adventure|Animation|Children|Comedy,3.61
"Day After Tomorrow, The",Action|Adventure|Thriller,3.61
John Carter,Adventure|Animation|Children|Comedy|Musical,3.61
Medicine Man,Action|Adventure|Comedy|Crime,3.61
"Lord of the Rings, The",Adventure|Children,3.6
Moonraker,Adventure|Animation|Children,3.6
All Dogs Go to Heaven 2,Adventure|Animation|Children|Comedy|Fantasy,3.6
"Polar Express, The",Action|Adventure|Sci-Fi,3.59
"Indian in the Cupboard, The",Adventure|Comedy,3.59
National Treasure: Book of Secrets,Action|Adventure|Sci-Fi|Thriller,3.59
Black Beauty,Action|Adventure|Crime|Thriller,3.59
Tomorrow Never Dies,Adventure|Comedy|Sci-Fi,3.59
"Expendables, The",Action|Adventure|Fantasy|Horror,3.59
Star Wars: Episode I - The Phantom Menace,Adventure|Children|Fantasy,3.58
"Poseidon Adventure, The",Adventure|Animation|Children|Drama,3.58
Legend,Adventure|Children|Musical,3.58
"Rescuers, The",Adventure|Animation|Fantasy|Sci-Fi,3.58
Starman,Adventure|Animation|Children|Comedy,3.58
Divergent,Action|Adventure|Comedy|Romance|Thriller,3.57
Demolition Man,Adventure|Children,3.57
Dinosaur,Action|Adventure|Thriller,3.56
"Beach, The",Adventure|Comedy|Sci-Fi,3.56
Dragonheart,Adventure|Fantasy,3.56
Con Air,Action|Adventure|Fantasy|Sci-Fi,3.56
Lara Croft: Tomb Raider,Action|Adventure|Comedy|Romance,3.56
Robin Hood: Prince of Thieves,Action|Adventure|Animation|Children|Sci-Fi,3.55
Star Trek: The Motion Picture,Action|Adventure|Sci-Fi|Thriller|IMAX,3.55
Die Another Day,Adventure|Comedy|Western,3.55
Broken Arrow,Adventure|Children|Comedy,3.55
Flipper,Action|Adventure|Thriller,3.54
Homeward Bound: The Incredible Journey,Adventure|Drama|Sci-Fi,3.54
"Edge, The",Adventure|Comedy,3.54
"13th Warrior, The",Adventure|Crime|Drama,3.54
Cutthroat Island,Adventure|Drama|Sci-Fi,3.53
Prince of Persia: The Sands of Time,Adventure|Animation|Children|Fantasy,3.53
Cliffhanger,Adventure|Comedy|Musical,3.53
Lord of the Flies,Action|Adventure|Fantasy,3.52
King Arthur,Adventure|Comedy|Sci-Fi|Western,3.52
Escape from L.A.,Adventure|Comedy|Fantasy,3.51
"Time Machine, The",Action|Adventure|Sci-Fi|Thriller,3.51
Maleficent,Action|Adventure|Sci-Fi|Thriller,3.5
Waterworld,Action|Adventure|Fantasy|Sci-Fi|IMAX,3.5
Congo,Adventure|Drama|War,3.5
Babe: Pig in the City,Action|Adventure|Sci-Fi|IMAX,3.5
"Shadow, The",Action|Adventure|Sci-Fi|IMAX,3.5
Jurassic Park III,Adventure|Animation|Children|Drama|Musical,3.5
Fantastic Four,Adventure|Comedy,3.5
Chain Reaction,Action|Adventure|Fantasy|Horror,3.49
Where the Wild Things Are,Adventure|Animation|Children|Fantasy|Musical,3.49
Hard Target,Action|Adventure|Comedy|Romance,3.49
Casper,Adventure|Animation|Children|Comedy,3.48
"Karate Kid, Part II, The",Action|Adventure|Drama|Sci-Fi|Thriller,3.48
Mission: Impossible II,Adventure|Animation|Children|Comedy,3.47
Reign of Fire,Adventure|Comedy|Sci-Fi,3.47
Sky Captain and the World of Tomorrow,Action|Adventure|Romance|Thriller,3.47
"10,000 BC",Action|Adventure|Animation|Children|Comedy|IMAX,3.47
Van Helsing,Action|Adventure|Thriller,3.46
"Lost World: Jurassic Park, The",Action|Adventure|Fantasy|IMAX,3.46
"Phantom, The",Action|Adventure|Sci-Fi,3.46
Hulk,Adventure|Drama,3.45
Pete's Dragon,Action|Adventure|Drama|Mystery|Thriller,3.45
Fantastic Four: Rise of the Silver Surfer,Action|Adventure|Sci-Fi,3.44
"American Tail: Fievel Goes West, An",Adventure|Drama|Sci-Fi,3.44
Spawn,Action|Adventure|Thriller,3.42
Daylight,Adventure|Children|Comedy|Musical,3.42
Rambo: First Blood Part II,Action|Adventure|Fantasy|Sci-Fi,3.42
Vertical Limit,Action|Adventure|Sci-Fi|IMAX,3.42
Street Fighter,Action|Adventure|Comedy,3.41
Eragon,Adventure|Comedy,3.41
Mortal Kombat,Adventure|Drama|Thriller,3.4
Bulletproof Monk,Action|Adventure|Romance|Thriller,3.4
Transformers: Dark of the Moon,Action|Adventure|Sci-Fi|Thriller,3.4
Batman v Superman: Dawn of Justice,Adventure|Children|Comedy|Fantasy,3.4
Transformers: Revenge of the Fallen,Action|Adventure|Comedy|Crime,3.4
Green Lantern,Adventure|Animation|Children|Comedy|Fantasy,3.4
Lost in Space,Action|Adventure|Thriller,3.4
Free Willy,Adventure|Fantasy|Romance,3.39
"Blue Lagoon, The",Action|Adventure|Thriller,3.39
Free Willy 2: The Adventure Home,Action|Adventure|Fantasy,3.39
Clash of the Titans,Action|Adventure|Sci-Fi,3.38
The Scorpion King,Action|Adventure|Sci-Fi|Thriller|IMAX,3.38
Superman III,Action|Adventure|Sci-Fi,3.38
Alexander,Action|Adventure|Thriller,3.38
Batman & Robin,Action|Adventure|Crime|Horror|Thriller,3.38
Elektra,Action|Adventure|Comedy,3.37
Anaconda,Action|Adventure|Comedy,3.36
Rambo III,Adventure|Animation|Comedy|Fantasy|Musical,3.36
"Karate Kid, Part III, The",Action|Adventure|Crime|Thriller,3.36
Superman IV: The Quest for Peace,Adventure|Drama|Romance,3.36
,Action|Adventure|Children|Fantasy|Mystery|Thriller,3.36
,Adventure|Animation|Children,3.35
,Action|Adventure|Comedy|Romance,3.34
,Action|Adventure|Drama|Thriller|IMAX,3.33
,Adventure|Children|Fantasy,3.33
,Adventure|Comedy,3.33
,Action|Adventure|Sci-Fi,3.33
,Adventure|Animation|Children|Comedy,3.33
,Action|Adventure|Comedy|Thriller,3.33
,Action|Adventure|Sci-Fi,3.33
,Action|Adventure|Comedy|Crime|Thriller,3.33
,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,3.32
,Adventure|Comedy,3.32
,Action|Adventure|Sci-Fi|IMAX,3.32
,Action|Adventure|Sci-Fi|IMAX,3.32
,Adventure|Animation|Children|Fantasy|Musical,3.31
,Action|Adventure|Crime|Thriller,3.31
,Action|Adventure|Comedy|Western,3.3
,Action|Adventure|Comedy|Fantasy|Horror|Thriller,3.3
,Action|Adventure|Sci-Fi|Thriller|IMAX,3.3
,Action|Adventure|Sci-Fi,3.29
,Action|Adventure|Fantasy|Sci-Fi,3.29
,Adventure|Children|Sci-Fi,3.29
,Action|Adventure|Crime,3.29
,Action|Adventure|Drama|Sci-Fi|Thriller,3.28
,Action|Adventure|Drama|Sci-Fi|Thriller,3.28
,Action|Adventure|Sci-Fi|IMAX,3.27
,Adventure|Romance,3.27
,Adventure|Animation|Children|Fantasy,3.27
,Action|Adventure|Sci-Fi|Thriller,3.27
,Adventure|Animation|Children|Fantasy|Musical|Romance,3.27
,Adventure|Animation|Children|Fantasy|IMAX,3.27
,Adventure|Children|Comedy|Fantasy|IMAX,3.26
,Adventure|Comedy|Drama|Fantasy|Romance,3.26
,Adventure|Children|Fantasy,3.26
,Action|Adventure,3.25
,Adventure|Children|Drama,3.25
,Action|Adventure|Comedy|Crime|Fantasy,3.24
,Action|Adventure|Thriller,3.24
,Action|Adventure|Thriller,3.24
,Action|Adventure|Sci-Fi,3.24
,Adventure|Comedy,3.24
,Action|Adventure|Drama,3.24
,Adventure|Fantasy|Romance,3.23
,Adventure|Animation|Children|Crime|Drama,3.23
,Adventure|Drama|Romance|Sci-Fi,3.23
,Adventure|Romance|Sci-Fi|IMAX,3.22
,Action|Adventure|Children|Comedy,3.21
,Action|Adventure|Sci-Fi,3.21
,Adventure|Animation|Children,3.21
,Adventure|Animation|Children|Comedy|Fantasy,3.19
,Adventure|Comedy,3.19
,Adventure|Drama,3.19
,Adventure|Animation|Children|Comedy|Musical,3.18
,Action|Adventure|Fantasy,3.18
,Action|Adventure|Comedy|Sci-Fi,3.17
,Action|Adventure|Thriller,3.17
,Adventure|Comedy|Fantasy|Sci-Fi,3.15
,Action|Adventure,3.15
,Adventure|Drama,3.11
,Adventure|Sci-Fi,3.11
,Action|Adventure|Thriller,3.11
,Action|Adventure|Thriller,3.11
,Adventure|Children,3.1
,Adventure|Children|Drama,3.1
,Adventure|Drama,3.09
,Action|Adventure|Fantasy,3.08
,Action|Adventure|Romance,3.08
,Action|Adventure|Fantasy|Romance|IMAX,3.08
,Action|Adventure|Comedy|Fantasy,3.08
,Action|Adventure|Thriller,3.08
,Adventure|Drama|Thriller,3.08
,Action|Adventure|Drama|War,3.08
,Adventure|Children|Comedy|Fantasy,3.08
,Adventure|Children|Comedy|Fantasy|Mystery,3.06
,Action|Adventure|Sci-Fi|Thriller,3.05
,Action|Adventure|Comedy|Sci-Fi,3.05
,Action|Adventure|Comedy|Sci-Fi,3.04
,Adventure|Animation|Comedy|Crime,3.03
,Adventure|Animation|Children|Comedy|IMAX,3.0
,Action|Adventure|Sci-Fi,3.0
,Action|Adventure|Children|IMAX,3.0
,Action|Adventure|Sci-Fi,3.0
,Action|Adventure|Comedy|Crime,2.98
,Action|Adventure|Mystery|Sci-Fi,2.98
,Adventure|Children|Drama,2.97
,Adventure|Comedy,2.96
,Action|Adventure|Fantasy|Mystery,2.94
,Action|Adventure|Sci-Fi|Thriller,2.94
,Action|Adventure|Sci-Fi,2.94
,Action|Adventure|Thriller,2.94
,Adventure|Comedy|Romance,2.94
,Adventure|Children|Drama|Fantasy|IMAX,2.92
,Adventure|Children|Comedy|Fantasy|Sci-Fi,2.91
,Action|Adventure|Crime|Thriller,2.9
,Adventure|Children,2.9
,Action|Adventure|Drama,2.9
,Action|Adventure|Comedy|Romance,2.9
,Action|Adventure|Thriller,2.9
,Action|Adventure|Fantasy,2.89
,Action|Adventure|Sci-Fi,2.89
,Adventure|Romance|Thriller,2.88
,Action|Adventure|Fantasy|Horror,2.88
,Action|Adventure|Sci-Fi|Thriller,2.88
,Action|Adventure|Comedy|Romance|Thriller,2.88
,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2.85
,Action|Adventure,2.84
,Action|Adventure|Sci-Fi,2.82
,Action|Adventure|Comedy|Fantasy|Mystery,2.81
,Adventure|Animation|Children|Musical,2.8
,Action|Adventure|Sci-Fi,2.8
,Adventure|Animation|Children|Musical|Western,2.8
,Action|Adventure|Animation|Children|Comedy|Romance,2.79
,Action|Adventure|Sci-Fi|Thriller,2.77
,Action|Adventure|Drama|Thriller,2.75
,Action|Adventure|Thriller,2.74
,Adventure|Comedy|Romance,2.73
,Action|Adventure,2.71
,Adventure|Comedy|Western,2.71
,Action|Adventure|Fantasy,2.7
,Action|Adventure|Fantasy,2.67
,Action|Adventure|Comedy|Crime|Thriller,2.67
,Action|Adventure|Fantasy,2.65
,Action|Adventure|Sci-Fi,2.64
,Action|Adventure|Sci-Fi|War|IMAX,2.64
,Action|Adventure|Fantasy|Sci-Fi,2.62
,Adventure|Comedy|Musical,2.61
,Action|Adventure|Sci-Fi|IMAX,2.6
,Adventure|Children|Comedy|Fantasy|Romance,2.6
,Action|Adventure|Sci-Fi,2.6
,Action|Adventure|Sci-Fi,2.59
,Action|Adventure|Comedy,2.58
,Adventure|Comedy|Mystery|Romance,2.52
,Adventure|Children|Drama,2.51
,Adventure|Drama|Romance,2.5
,Adventure|Children|Drama,2.5
,Action|Adventure|Drama|Fantasy,2.46
,Action|Adventure|Fantasy|Thriller,2.45
,Action|Adventure|Sci-Fi,2.41
,Action|Adventure|Drama|War,2.4
,Action|Adventure|Fantasy|Thriller,2.36
,Action|Adventure|Crime|Drama,2.3
,Action|Adventure|Children|Comedy|Fantasy,2.29
,Action|Adventure|Comedy,2.25
,Adventure|Comedy|Sci-Fi,2.25
,Action|Adventure|Children|Comedy,2.24
,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.1
,Action|Adventure|Thriller,2.04
,Action|Adventure|Comedy|Fantasy,2.0
,Action|Adventure|Thriller|War,1.92
,Action|Adventure|Children|Drama,1.86
,Action|Adventure|Sci-Fi,1.75
