title,genres,weightedAverage
Willy Wonka & the Chocolate Factory,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2.85
Harry Potter and the Sorcerer's Stone,Adventure|Animation|Children|Musical,2.8
Fantastic Beasts and Where to Find Them,Adventure|Animation|Children|Musical|Western,2.8
Labyrinth,Action|Adventure|Animation|Children|Comedy|Romance,2.79
"Adventures of Baron Munchausen, The",Animation|Children|Comedy,2.62
Harvey,Action|Adventure|Comedy|Fantasy|Romance,4.37
300,Adventure|Animation|Fantasy,4.32
Highlander,Action|Adventure|Fantasy,4.31
Scott Pilgrim vs. the World,Fantasy|Sci-Fi,4.31
Elf,Adventure|Comedy|Fantasy,4.3
Time Bandits,Drama|Fantasy,4.29
Dogma,Action|Adventure|Drama|Fantasy,4.28
Excalibur,Comedy|Drama|Fantasy|Romance,4.27
Stardust,Adventure|Fantasy,4.27
Harry Potter and the Chamber of Secrets,Adventure|Animation|Drama|Fantasy|Sci-Fi,4.26
Indiana Jones and the Temple of Doom,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,4.25
Underworld,Adventure|Animation|Fantasy|Romance,4.25
"Hobbit: The Desolation of Smaug, The",Adventure|Animation|Children|Drama|Fantasy,4.24
Midnight in Paris,Adventure|Animation|Children|Comedy|Fantasy|IMAX,4.24
Pirates of the Caribbean: Dead Man's Chest,Adventure|Animation|Comedy|Fantasy|Romance,4.21
"Goonies, The",Drama|Fantasy|Romance,4.2
"Dark Crystal, The",Adventure|Animation|Children|Drama|Fantasy,4.2
"NeverEnding Story, The",Comedy|Fantasy|Horror,4.2
"Sorcerer's Apprentice, The",Action|Adventure|Comedy|Fantasy|Horror,4.18
"Life Aquatic with Steve Zissou, The",Adventure|Fantasy,4.18
Pirates of the Caribbean: At World's End,Adventure|Drama|Fantasy|Mystery|Sci-Fi,4.18
"Crow, The",Children|Drama|Fantasy|Romance,4.16
"Chronicles of Narnia: Prince Caspian, The",Adventure|Animation|Children|Fantasy|IMAX,4.15
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Action|Adventure|Fantasy|Sci-Fi|IMAX,4.15
Beetlejuice,Action|Comedy|Fantasy|Horror,4.15
Chitty Chitty Bang Bang,Drama|Fantasy|Horror|Romance,4.12
Constantine,Action|Adventure|Drama|Fantasy|Mystery|IMAX,4.12
Thor: The Dark World,Adventure|Fantasy|IMAX,4.11
Wonder Woman,Action|Adventure|Fantasy|IMAX,4.11
Sleepy Hollow,Animation|Children|Drama|Fantasy,4.11
Hellboy,Adventure|Animation|Children|Fantasy,4.09
Jumanji,Comedy|Fantasy,4.09
"Prophecy, The",Adventure|Drama|Fantasy,4.09
Ted,Drama|Fantasy|Musical|Romance,4.09
"Wolverine, The",Action|Adventure|Animation|Drama|Fantasy,4.08
The Hobbit: The Battle of the Five Armies,Comedy|Drama|Fantasy,4.08
Dracula,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,4.08
Willow,Animation|Children|Fantasy|Musical|Romance,4.08
Hook,Comedy|Fantasy|Romance,4.07
Man of Steel,Action|Adventure|Fantasy|Sci-Fi,4.07
King Kong,Adventure|Drama|Fantasy|IMAX,4.07
Pirates of the Caribbean: On Stranger Tides,Adventure|Fantasy|Mystery|Romance|IMAX,4.07
Star Wars: The Last Jedi,Action|Adventure|Fantasy|Sci-Fi,4.06
Lemony Snicket's A Series of Unfortunate Events,Drama|Fantasy,4.06
"Addams Family, The",Action|Adventure|Animation|Children|Comedy|Fantasy,4.06
Night at the Museum,Adventure|Animation|Children|Comedy|Fantasy,4.05
Conan the Barbarian,Drama|Fantasy|Romance,4.04
Matilda,Adventure|Animation|Children|Comedy|Fantasy|Romance,4.03
Ladyhawke,Adventure|Animation|Children|Comedy|Fantasy,4.03
13 Going on 30,Adventure|Fantasy|IMAX,4.03
Freaky Friday,Adventure|Fantasy|Thriller|IMAX,4.01
Young Sherlock Holmes,Children|Comedy|Fantasy|Musical,4.01
Sucker Punch,Adventure|Animation|Children|Comedy|Fantasy,4.01
"Golden Compass, The",Drama|Fantasy|Thriller,4.0
"Ninth Gate, The",Action|Adventure|Animation|Fantasy,4.0
Underworld: Evolution,Adventure|Animation|Children|Comedy|Drama|Fantasy,4.0
"Mummy, The",Fantasy|Horror|Thriller,4.0
Scrooged,Adventure|Animation|Children|Fantasy|IMAX,4.0
X-Men: Apocalypse,Action|Adventure|Comedy|Fantasy,4.0
Mystery Men,Adventure|Children|Fantasy|Musical,3.99
Splash,Drama|Fantasy|Mystery|Romance,3.98
"Mask, The",Drama|Fantasy|Romance,3.97
Weird Science,Action|Adventure|Comedy|Fantasy,3.97
"Indian in the Cupboard, The",Children|Comedy|Fantasy|Musical,3.97
Charlie and the Chocolate Factory,Adventure|Children|Fantasy,3.95
Shallow Hal,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,3.94
Hancock,Fantasy,3.93
How the Grinch Stole Christmas,Comedy|Drama|Fantasy|Romance,3.93
Legend,Adventure|Fantasy|Musical,3.93
Addams Family Values,Comedy|Drama|Fantasy|Romance,3.92
Flubber,Adventure|Comedy|Fantasy,3.92
William Shakespeare's A Midsummer Night's Dream,Comedy|Fantasy,3.92
Dragonheart,Drama|Fantasy|Romance,3.92
Silent Hill,Animation|Children|Fantasy|Musical,3.92
Bill & Ted's Bogus Journey,Adventure|Animation|Children|Comedy|Fantasy,3.92
Ghostbusters II,Animation|Comedy|Fantasy,3.91
Teenage Mutant Ninja Turtles,Animation|Fantasy|Thriller,3.91
"Green Hornet, The",Action|Fantasy|War|IMAX,3.91
Last Action Hero,Comedy|Drama|Fantasy|Romance,3.9
"Borrowers, The",Action|Adventure|Fantasy,3.9
Prince of Persia: The Sands of Time,Drama|Fantasy|Mystery|Romance,3.89
"13th Warrior, The",Action|Comedy|Fantasy|Musical|Romance,3.86
Blade: Trinity,Animation|Children|Fantasy|Musical|Romance|IMAX,3.85
Scooby-Doo,Children|Comedy|Fantasy,3.85
Death Becomes Her,Comedy|Drama|Fantasy|Romance,3.85
"Shadow, The",Animation|Drama|Fantasy,3.84
"Honey, I Shrunk the Kids",Adventure|Animation|Comedy|Fantasy|Musical|Romance,3.83
Stuart Little,Adventure|Comedy|Fantasy|Sci-Fi,3.83
Reign of Fire,Comedy|Drama|Fantasy|Romance,3.82
Van Helsing,Drama|Fantasy|Romance,3.82
"Stepford Wives, The",Animation|Comedy|Fantasy|Musical,3.82
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Adventure|Comedy|Fantasy,3.82
Evan Almighty,Adventure|Drama|Fantasy,3.82
Hocus Pocus,Children|Drama|Fantasy|Mystery,3.81
"Witches of Eastwick, The",Adventure|Fantasy,3.8
"Golden Child, The",Adventure|Comedy|Fantasy|Romance,3.79
"Nutty Professor, The",Adventure|Fantasy,3.79
"League of Extraordinary Gentlemen, The",Adventure|Drama|Fantasy|Romance,3.79
"Brothers Grimm, The",Action|Adventure|Fantasy,3.78
"Haunted Mansion, The",Animation|Comedy|Fantasy|Musical|Romance,3.77
End of Days,Action|Fantasy|Horror,3.76
"Kid, The",Adventure|Fantasy|IMAX,3.76
Street Fighter,Comedy|Fantasy|Romance,3.76
Eragon,Action|Adventure|Fantasy,3.75
Mortal Kombat,Action|Adventure|Children|Comedy|Fantasy,3.74
Batman v Superman: Dawn of Justice,Adventure|Fantasy,3.74
"Kid in King Arthur's Court, A",Animation|Children|Fantasy|Musical,3.72
"Twilight Saga: Eclipse, The",Adventure|Children|Fantasy,3.72
Down to Earth,Animation|Children|Drama|Fantasy|Musical,3.71
Queen of the Damned,Drama|Fantasy|Romance,3.71
Bewitched,Animation|Children|Fantasy|IMAX,3.71
Toys,Action|Adventure|Drama|Fantasy|IMAX,3.71
Highlander III: The Sorcerer,Animation|Children|Fantasy|Musical,3.71
The Scorpion King,Action|Adventure|Children|Comedy|Fantasy,3.7
Ghost Rider,Action|Adventure|Animation|Fantasy|Sci-Fi,3.7
"Flintstones, The",Adventure|Comedy|Fantasy,3.68
Batman & Robin,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,3.68
Kazaam,Action|Adventure|Comedy|Fantasy,3.68
Teenage Mutant Ninja Turtles III,Animation|Children|Fantasy|Musical,3.67
Ultraviolet,Action|Crime|Fantasy|Thriller,3.67
Super Mario Bros.,Adventure|Children|Fantasy,3.67
Dungeons & Dragons,Adventure|Children|Fantasy,3.66
,Comedy|Fantasy,3.64
,Drama|Fantasy|Mystery|Sci-Fi,3.64
,Adventure|Children|Comedy|Fantasy|Musical,3.64
,Action|Fantasy|Horror|Thriller,3.63
,Action|Adventure|Fantasy|IMAX,3.62
,Animation|Children|Fantasy|Musical,3.62
,Children|Drama|Fantasy,3.62
,Action|Adventure|Fantasy,3.62
,Comedy|Drama|Fantasy,3.62
,Animation|Children|Fantasy|Musical|Romance,3.62
,Fantasy|Horror|Mystery|Romance,3.61
,Adventure|Animation|Children|Comedy|Fantasy,3.6
,Action|Adventure|Fantasy|Horror,3.59
,Adventure|Children|Fantasy,3.58
,Fantasy|Horror|Mystery,3.58
,Adventure|Animation|Fantasy|Sci-Fi,3.58
,Comedy|Fantasy,3.57
,Action|Adventure|Fantasy|Sci-Fi,3.56
,Adventure|Fantasy,3.56
,Fantasy|Horror|Romance|Thriller,3.55
,Crime|Drama|Fantasy|Thriller,3.53
,Drama|Fantasy|Romance,3.53
,Adventure|Animation|Children|Fantasy,3.53
,Action|Adventure|Fantasy,3.52
,Comedy|Drama|Fantasy|Romance|Thriller,3.51
,Adventure|Comedy|Fantasy,3.51
,Comedy|Drama|Fantasy|Romance,3.51
,Action|Adventure|Fantasy|Sci-Fi|IMAX,3.5
,Drama|Fantasy|Horror|Thriller|War,3.5
,Drama|Fantasy|Horror|Thriller,3.5
,Adventure|Animation|Children|Fantasy|Musical,3.49
,Action|Adventure|Fantasy|Horror,3.49
,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,3.47
,Action|Adventure|Fantasy|IMAX,3.46
,Action|Adventure|Fantasy|Sci-Fi,3.42
,Adventure|Children|Comedy|Fantasy,3.4
,Adventure|Animation|Children|Comedy|Fantasy,3.4
,Children|Comedy|Fantasy,3.39
,Action|Comedy|Fantasy|IMAX,3.39
,Action|Adventure|Fantasy,3.39
,Children|Comedy|Fantasy,3.39
,Adventure|Fantasy|Romance,3.39
,Comedy|Fantasy|Romance,3.38
,Children|Comedy|Fantasy,3.38
,Adventure|Animation|Comedy|Fantasy|Musical,3.36
,Action|Adventure|Children|Fantasy|Mystery|Thriller,3.36
,Action|Fantasy|Thriller|IMAX,3.33
,Adventure|Children|Fantasy,3.33
,Fantasy|Horror|Mystery|Thriller,3.33
,Comedy|Drama|Fantasy,3.32
,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,3.32
,Action|Fantasy|Horror,3.31
,Adventure|Animation|Children|Fantasy|Musical,3.31
,Action|Adventure|Comedy|Fantasy|Horror|Thriller,3.3
,Comedy|Fantasy|Romance,3.29
,Action|Adventure|Fantasy|Sci-Fi,3.29
,Action|Comedy|Fantasy,3.28
,Comedy|Fantasy|Romance,3.27
,Action|Comedy|Crime|Fantasy,3.27
,Adventure|Animation|Children|Fantasy,3.27
,Comedy|Fantasy|Sci-Fi,3.27
,Adventure|Animation|Children|Fantasy|Musical|Romance,3.27
,Adventure|Animation|Children|Fantasy|IMAX,3.27
,Adventure|Children|Fantasy,3.26
,Adventure|Children|Comedy|Fantasy|IMAX,3.26
,Comedy|Fantasy|Romance,3.26
,Adventure|Comedy|Drama|Fantasy|Romance,3.26
,Action|Adventure|Comedy|Crime|Fantasy,3.24
,Children|Comedy|Fantasy,3.24
,Adventure|Fantasy|Romance,3.23
,Animation|Children|Comedy|Fantasy|Musical|Romance,3.23
,Drama|Fantasy|Horror|Mystery|Thriller,3.23
,Drama|Fantasy|Romance,3.2
,Children|Comedy|Fantasy,3.19
,Children|Comedy|Fantasy,3.19
,Adventure|Animation|Children|Comedy|Fantasy,3.19
,Comedy|Fantasy,3.18
,Action|Adventure|Fantasy,3.18
,Fantasy|Horror|Thriller,3.17
,Adventure|Comedy|Fantasy|Sci-Fi,3.15
,Comedy|Fantasy|Sci-Fi,3.15
,Drama|Fantasy|Horror|Thriller,3.13
,Action|Children|Comedy|Fantasy|Sci-Fi,3.12
,Action|Comedy|Crime|Fantasy|Thriller|IMAX,3.09
,Action|Adventure|Comedy|Fantasy,3.08
,Adventure|Children|Comedy|Fantasy,3.08
,Action|Adventure|Fantasy|Romance|IMAX,3.08
,Action|Adventure|Fantasy,3.08
,Action|Fantasy|Horror|Thriller,3.07
,Adventure|Children|Comedy|Fantasy|Mystery,3.06
,Children|Drama|Fantasy|Mystery|Thriller,3.0
,Comedy|Fantasy,3.0
,Action|Adventure|Fantasy|Mystery,2.94
,Animation|Children|Fantasy|War,2.94
,Adventure|Children|Drama|Fantasy|IMAX,2.92
,Adventure|Children|Comedy|Fantasy|Sci-Fi,2.91
,Children|Comedy|Fantasy,2.89
,Action|Adventure|Fantasy,2.89
,Action|Adventure|Fantasy|Horror,2.88
,Animation|Children|Comedy|Drama|Fantasy,2.87
,Comedy|Fantasy|Thriller,2.87
,Action|Children|Fantasy,2.85
,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2.85
,Comedy|Fantasy,2.85
,Children|Comedy|Fantasy|Horror,2.83
,Comedy|Fantasy|Horror|Thriller,2.82
,Action|Adventure|Comedy|Fantasy|Mystery,2.81
,Comedy|Fantasy|Romance|Sci-Fi,2.81
,Action|Fantasy|Sci-Fi,2.81
,Comedy|Fantasy|Horror|Thriller,2.8
,Children|Comedy|Fantasy|Horror,2.8
,Action|Fantasy|Horror|Mystery|Thriller,2.8
,Comedy|Fantasy,2.73
,Comedy|Drama|Fantasy|Romance,2.7
,Action|Adventure|Fantasy,2.7
,Action|Adventure|Fantasy,2.67
,Action|Adventure|Fantasy,2.65
,Action|Adventure|Fantasy|Sci-Fi,2.62
,Adventure|Children|Comedy|Fantasy|Romance,2.6
,Fantasy|Romance|Thriller|IMAX,2.6
,Drama|Fantasy|Romance|Thriller,2.59
,Comedy|Fantasy|Romance,2.58
,Fantasy|Horror,2.55
,Comedy|Fantasy|Romance,2.54
,Comedy|Fantasy,2.5
,Action|Fantasy,2.5
,Action|Adventure|Drama|Fantasy,2.46
,Action|Adventure|Fantasy|Thriller,2.45
,Action|Fantasy|Thriller,2.42
,Children|Comedy|Fantasy,2.4
,Action|Adventure|Fantasy|Thriller,2.36
,Children|Comedy|Fantasy,2.33
,Action|Adventure|Children|Comedy|Fantasy,2.29
,Action|Fantasy|Sci-Fi|Thriller,2.23
,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.1
,Action|Adventure|Comedy|Fantasy,2.0
