title,genres,weightedAverage
Twister,Action|Adventure|Sci-Fi|Thriller,3.83
Nick of Time,Action|Crime|Drama|Mystery|Thriller,3.83
"It's a Mad, Mad, Mad, Mad World",Action|Adventure|Thriller,3.83
Licence to Kill,Action|Sci-Fi|Thriller,3.82
Executive Decision,Action|Crime|Mystery|Sci-Fi|Thriller,3.82
Conan the Barbarian,Action|Adventure|Thriller,3.82
Backdraft,Action|Adventure|Thriller,3.82
Night at the Museum,Action|Comedy|Thriller,3.82
Death Proof,Action|Adventure|Thriller|IMAX,3.82
"View to a Kill, A",Action|Drama|War,3.82
Cop Land,Action|Comedy|Crime|Drama,3.81
Breakdown,Action|Drama|Romance,3.8
Point Break,Action|Adventure|Sci-Fi,3.8
Bad Boys,Action|Adventure|Thriller,3.79
Shanghai Knights,Action|Comedy,3.79
Once Upon a Time in Mexico,Action|Adventure|Fantasy,3.78
Austin Powers: The Spy Who Shagged Me,Action|Sci-Fi|IMAX,3.78
Lethal Weapon 2,Action|Drama|Romance|War,3.77
"A-Team, The",Action|Adventure|Drama|War,3.77
"Three Musketeers, The",Action|Adventure|Sci-Fi|Thriller,3.76
Sucker Punch,Action|Thriller,3.76
Hot Shots!,Action|Fantasy|Horror,3.76
"Mummy Returns, The",Action|Adventure|Sci-Fi|IMAX,3.76
"Bourne Legacy, The",Action|Comedy,3.75
Machete,Action|Sci-Fi|Thriller|IMAX,3.75
"Mask of Zorro, The",Action|Adventure|Sci-Fi|Thriller|War,3.75
"River Wild, The",Action|Crime|Drama,3.75
Hackers,Action|War,3.75
Underworld: Evolution,Action|Adventure|Fantasy,3.75
Johnny English,Action|Adventure|Drama|Western,3.75
"Mummy, The",Action|Adventure|Children|Comedy|Fantasy,3.74
Smokin' Aces,Action|Adventure|Sci-Fi|Thriller,3.74
Shanghai Noon,Action|Comedy|Crime|Thriller,3.73
Fast & Furious,Action|Mystery,3.73
Fast Five,Action|Adventure|Sci-Fi|Thriller,3.73
Night at the Museum: Battle of the Smithsonian,Action|Adventure|Comedy|War,3.73
Spectre,Action|Comedy|Crime|Drama,3.73
"Fast and the Furious, The",Action|Adventure|Animation|Children|Comedy|Sci-Fi,3.73
Swordfish,Action|Adventure|Comedy,3.72
Natural Born Killers,Action|Adventure|Thriller,3.72
"Jackal, The",Action|Adventure|Drama|Fantasy|IMAX,3.71
Mystery Men,Action|Horror|Sci-Fi|Thriller|IMAX,3.71
Salt,Action|Drama|Romance|War,3.71
"Mask, The",Action|Comedy|Documentary,3.71
Rocky II,Action|Adventure|Thriller,3.71
F/X,Action|Adventure,3.7
National Treasure: Book of Secrets,Action|Adventure|Sci-Fi|Thriller|IMAX,3.7
Assassins,Action|Adventure|Children|Comedy|Fantasy,3.7
Hancock,Action|Adventure|Thriller,3.7
Tomorrow Never Dies,Action|Adventure|Comedy,3.7
"Expendables, The",Action|Adventure|Drama|Thriller,3.7
"Poseidon Adventure, The",Action|Sci-Fi|Thriller,3.7
First Knight,Action|Comedy,3.7
Romeo Must Die,Action|Adventure|Sci-Fi,3.7
World War Z,Action|Adventure|Animation|Fantasy|Sci-Fi,3.7
Double Jeopardy,Action|Adventure|Sci-Fi|IMAX,3.69
Young Guns,Action|Adventure|Drama,3.69
Hostage,Action|Animation|Children|Comedy|IMAX,3.69
Naked Gun 33 1/3: The Final Insult,Action|Sci-Fi|Thriller,3.69
Sudden Death,Action|Crime,3.69
Dragonheart,Action|Comedy,3.69
Kindergarten Cop,Action|Adventure|Comedy|Fantasy,3.68
Con Air,Action|Adventure|Sci-Fi,3.67
Eraser,Action|Adventure|Thriller,3.67
Pearl Harbor,Action|Comedy|Crime,3.67
Lara Croft: Tomb Raider,Action|Adventure|Drama|Sci-Fi|Thriller,3.67
Mercury Rising,Action|Crime|Thriller|Western,3.67
Batman Returns,Action|Drama|Sci-Fi|Thriller,3.67
U.S. Marshals,Action|Drama|Sci-Fi,3.67
"Specialist, The",Action|Crime|Fantasy|Thriller,3.67
Bad Boys II,Action|Crime|Drama|Thriller,3.67
Die Another Day,Action|Adventure|Animation|Comedy,3.66
Broken Arrow,Action|Adventure|Sci-Fi,3.66
"Net, The",Action|Drama,3.65
"Peacemaker, The",Action|Romance|Western,3.65
"Green Hornet, The",Action|Thriller,3.65
Flightplan,Action|Adventure|Comedy|Thriller,3.65
Tequila Sunrise,Action|Adventure|Drama,3.64
King Arthur,Action|Crime|Drama|Thriller,3.64
Last Action Hero,Action|Romance|Thriller,3.64
Prince of Persia: The Sands of Time,Action|Thriller,3.64
Cutthroat Island,Action|Adventure|Mystery|Thriller,3.64
Cliffhanger,Action|Comedy|Romance,3.64
"13th Warrior, The",Action|Comedy|Sci-Fi,3.64
Blade: Trinity,Action|Fantasy|Horror|Thriller,3.63
Lethal Weapon 3,Action|Crime|Thriller,3.63
"Quick and the Dead, The",Action|Thriller,3.63
xXx,Action|Adventure|Animation|Children,3.63
Dick Tracy,Action|Crime|Thriller,3.62
"Replacement Killers, The",Action|Adventure|Drama|War,3.62
Beverly Hills Cop II,Action|Drama|Sci-Fi|IMAX,3.62
"Substitute, The",Action|Adventure|Thriller,3.62
Young Guns II,Action|Adventure|Fantasy,3.62
Hot Shots! Part Deux,Action|Adventure|Mystery|Thriller,3.62
Batman Forever,Action|Comedy|Horror|Thriller,3.62
Under Siege,Action|Adventure|Thriller,3.62
Lethal Weapon 4,Action|Drama|Thriller|War,3.62
Chain Reaction,Action|Adventure|Fantasy|IMAX,3.62
"Devil's Own, The",Action|Adventure,3.62
"Crow: City of Angels, The",Action|Adventure|Comedy|Crime,3.61
"Siege, The",Action|Comedy|Sci-Fi,3.61
This Means War,Action|Adventure|Sci-Fi|Thriller,3.61
G.I. Jane,Action|Comedy|Crime|Drama|Sci-Fi,3.61
Miami Vice,Action|Adventure|Animation|Children|Comedy,3.61
Charlie's Angels,Action|Adventure|Thriller,3.61
Hard Target,Action|Sci-Fi|Thriller,3.61
Blown Away,Action|Adventure|Animation|Horror|Sci-Fi,3.61
Mission: Impossible II,Action|Adventure|Fantasy|Horror,3.59
"Karate Kid, Part II, The",Action|Drama|Romance|War,3.59
"Jewel of the Nile, The",Action|Crime|Drama|Thriller,3.59
Reign of Fire,Action|Adventure|Sci-Fi|Thriller,3.59
Lara Croft Tomb Raider: The Cradle of Life,Action|Drama|War,3.59
Van Helsing,Action|Drama,3.59
Drop Zone,Action|Adventure|Sci-Fi,3.59
"Phantom, The",Action|Crime|Horror|Sci-Fi|Thriller,3.59
Days of Thunder,Action|Adventure|Crime|Thriller,3.59
2 Fast 2 Furious,Action|Crime|Thriller,3.58
Blues Brothers 2000,Action|Crime|Drama|Thriller,3.58
Rocky III,Action|Sci-Fi|Thriller,3.58
"Cannonball Run, The",Action|Thriller,3.57
Under Siege 2: Dark Territory,Action|Adventure|Comedy|Romance|Thriller,3.57
Snakes on a Plane,Action|Crime|Thriller,3.57
Shaft,Action|Comedy|Crime|Romance,3.57
Beverly Hills Cop III,Action|Sci-Fi|Thriller|IMAX,3.56
Rocky IV,Action|Adventure|Fantasy|Sci-Fi,3.56
Daylight,Action|Adventure|Comedy|Romance,3.56
Daredevil,Action|Adventure|Thriller,3.56
Rambo: First Blood Part II,Action|Adventure|Sci-Fi|Thriller|IMAX,3.55
Vertical Limit,Action|Sci-Fi|Thriller,3.55
Dante's Peak,Action|Comedy,3.55
Street Fighter,Action|Comedy|Crime,3.55
Showtime,Action|Adventure|Animation|Children|Sci-Fi,3.55
Eragon,Action|Thriller|War,3.55
Charlie's Angels: Full Throttle,Action|Crime|Mystery|Sci-Fi|Thriller,3.55
Money Train,Action|Comedy,3.54
Mortal Kombat,Action|Adventure|Thriller,3.54
Beverly Hills Ninja,Action|Comedy|Romance,3.54
"Tuxedo, The",Action|Comedy|Crime|Drama,3.54
Jumpin' Jack Flash,Action|Crime|Drama|Mystery|Thriller,3.53
Buffy the Vampire Slayer,Action|Comedy|Romance,3.53
Crocodile Dundee II,Action|Adventure|Fantasy,3.52
Last Man Standing,Action|Horror|Thriller,3.52
Reindeer Games,Action|Sci-Fi|Thriller,3.52
Highlander III: The Sorcerer,Action|Horror|Sci-Fi|IMAX,3.52
Clash of the Titans,Action|Crime|Drama|Thriller,3.51
The Scorpion King,Action|Thriller,3.51
Ghost Rider,Action|Crime|Thriller,3.51
Alexander,Action|Adventure|Sci-Fi|Thriller,3.51
Batman & Robin,Action|Adventure|Sci-Fi|Thriller,3.5
Elektra,Action|Comedy|Sci-Fi|IMAX,3.5
"Fast and the Furious: Tokyo Drift, The",Action|Drama|War,3.5
"Dukes of Hazzard, The",Action|Crime|Drama|Sci-Fi|Thriller,3.5
Volcano,Action|Drama|War,3.5
Rocky V,Action|Adventure|Fantasy|Sci-Fi|IMAX,3.5
Anaconda,Action|Comedy,3.5
Dungeons & Dragons,Action|Adventure|Sci-Fi|IMAX,3.5
Rambo III,Action|Adventure|Sci-Fi|IMAX,3.5
Stop! Or My Mom Will Shoot,Action|Drama,3.5
Speed 2: Cruise Control,Action|Thriller,3.5
,Action|Adventure|Comedy|Romance,3.49
,Action|Comedy|Crime|Thriller,3.49
,Action|Adventure|Fantasy|Horror,3.49
,Action|Drama|Sci-Fi|Thriller,3.49
,Action|Adventure|Drama|Sci-Fi|Thriller,3.48
,Action|Comedy,3.48
,Action|Mystery|Sci-Fi|Thriller,3.48
,Action|Adventure|Animation|Children|Comedy|IMAX,3.47
,Action|Adventure|Romance|Thriller,3.47
,Action|Thriller,3.47
,Action|Sci-Fi|Thriller,3.47
,Action|Sci-Fi,3.46
,Action|Adventure|Sci-Fi,3.46
,Action|Adventure|Thriller,3.46
,Action|Romance,3.46
,Action|Adventure|Fantasy|IMAX,3.46
,Action|Drama|Thriller,3.45
,Action|Comedy|Crime|Thriller,3.45
,Action|Adventure|Drama|Mystery|Thriller,3.45
,Action|Sci-Fi|Thriller|Western,3.44
,Action|Adventure|Sci-Fi,3.44
,Action|Crime|Thriller,3.44
,Action|Comedy|Crime|Thriller,3.43
,Action|Drama|War,3.43
,Action|Crime,3.43
,Action|Sci-Fi,3.43
,Action|Mystery|Sci-Fi,3.43
,Action|Comedy,3.43
,Action|Adventure|Sci-Fi|IMAX,3.42
,Action|Crime|Drama|Mystery|Thriller,3.42
,Action|Adventure|Thriller,3.42
,Action|Adventure|Fantasy|Sci-Fi,3.42
,Action|Horror|Thriller,3.41
,Action|Adventure|Comedy,3.41
,Action|Crime|Drama|War,3.41
,Action|Thriller,3.41
,Action|Drama|Sci-Fi,3.41
,Action|Drama|War,3.4
,Action|Adventure|Romance|Thriller,3.4
,Action|Adventure|Sci-Fi|Thriller,3.4
,Action|Thriller,3.4
,Action|Adventure|Comedy|Crime,3.4
,Action|Adventure|Thriller,3.4
,Action|Adventure|Thriller,3.39
,Action|Adventure|Fantasy,3.39
,Action|Drama,3.39
,Action|Comedy|Fantasy|IMAX,3.39
,Action|Adventure|Crime|Horror|Thriller,3.38
,Action|Adventure|Thriller,3.38
,Action|Crime|Drama|Thriller,3.38
,Action|Adventure|Sci-Fi,3.38
,Action|Adventure|Sci-Fi|Thriller|IMAX,3.38
,Action|Thriller,3.38
,Action|Crime|Thriller,3.38
,Action|Adventure|Sci-Fi,3.38
,Action|Comedy|Crime|Drama|Thriller,3.37
,Action|Adventure|Comedy,3.37
,Action|Adventure|Crime|Thriller,3.36
,Action|Adventure|Children|Fantasy|Mystery|Thriller,3.36
,Action|Adventure|Comedy,3.36
,Action|Comedy|Crime|Drama,3.36
,Action|Comedy|Thriller,3.35
,Action|Sci-Fi,3.35
,Action|Adventure|Comedy|Romance,3.34
,Action|Fantasy|Thriller|IMAX,3.33
,Action|Comedy|Romance|War,3.33
,Action|Adventure|Comedy|Thriller,3.33
,Action|Adventure|Drama|Thriller|IMAX,3.33
,Action|Adventure|Sci-Fi,3.33
,Action|Romance|Sci-Fi|Thriller,3.33
,Action|Adventure|Sci-Fi,3.33
,Action|Adventure|Comedy|Crime|Thriller,3.33
,Action|Adventure|Sci-Fi|IMAX,3.32
,Action|Comedy|Romance,3.32
,Action|Adventure|Sci-Fi|IMAX,3.32
,Action|Thriller,3.32
,Action|Adventure|Crime|Thriller,3.31
,Action|Fantasy|Horror,3.31
,Action|Comedy|Thriller,3.31
,Action|Adventure|Comedy|Fantasy|Horror|Thriller,3.3
,Action|Crime|Drama|Thriller,3.3
,Action|Adventure|Sci-Fi|Thriller|IMAX,3.3
,Action|Adventure|Comedy|Western,3.3
,Action|Drama|Romance|Sci-Fi,3.3
,Action|Crime|Drama|Thriller,3.3
,Action|Crime|Drama|Thriller|IMAX,3.3
,Action|Comedy|IMAX,3.3
,Action|Horror|Sci-Fi|Thriller,3.3
,Action|Adventure|Crime,3.29
,Action|Adventure|Fantasy|Sci-Fi,3.29
,Action|Crime|Thriller,3.29
,Action|Crime|Drama,3.29
,Action|Crime|Mystery|Thriller,3.29
,Action|Adventure|Sci-Fi,3.29
,Action|Crime|Thriller,3.28
,Action|Adventure|Drama|Sci-Fi|Thriller,3.28
,Action|Adventure|Drama|Sci-Fi|Thriller,3.28
,Action|Thriller,3.28
,Action|Horror|Sci-Fi|Thriller,3.28
,Action|Comedy|Fantasy,3.28
,Action|Adventure|Sci-Fi|IMAX,3.27
,Action|Thriller,3.27
,Action|Comedy|Crime|Fantasy,3.27
,Action|Adventure|Sci-Fi|Thriller,3.27
,Action|Drama,3.27
,Action|Drama|Sci-Fi|Thriller,3.26
,Action|Crime|Thriller,3.25
,Action|Adventure,3.25
,Action|Crime|Thriller,3.25
,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,3.25
,Action|Drama|Sci-Fi,3.25
,Action|Adventure|Comedy|Crime|Fantasy,3.24
,Action|Adventure|Thriller,3.24
,Action|Adventure|Thriller,3.24
,Action|Adventure|Sci-Fi,3.24
,Action|Adventure|Drama,3.24
,Action|Drama|Romance,3.22
,Action|Crime|Romance|Thriller,3.22
,Action|Adventure|Children|Comedy,3.21
,Action|Drama|Horror|IMAX,3.21
,Action|Adventure|Sci-Fi,3.21
,Action|Crime|Drama|Thriller,3.21
,Action|Comedy|Sci-Fi,3.21
,Action|Sci-Fi|Thriller,3.21
,Action|Horror|Sci-Fi|Thriller,3.2
,Action|Comedy|Western,3.2
,Action|Crime|Drama|Thriller,3.2
,Action|Romance|Sci-Fi|Thriller,3.2
,Action|Comedy,3.19
,Action,3.19
,Action|Mystery|Sci-Fi,3.19
,Action|Sci-Fi|Thriller,3.18
,Action|Adventure|Fantasy,3.18
,Action|Sci-Fi|Thriller,3.18
,Action|Comedy|Crime|Thriller,3.18
,Action|Adventure|Comedy|Sci-Fi,3.17
,Action|Adventure|Thriller,3.17
,Action|Drama|Thriller,3.16
,Action|Drama|Romance|War,3.16
,Action|Adventure,3.15
,Action|Sci-Fi|Thriller,3.15
,Action|Drama|Thriller,3.15
,Action|Comedy|Sci-Fi,3.15
,Action|Crime,3.15
,Action|Sci-Fi|Thriller,3.14
,Action|Sci-Fi,3.14
,Action|Crime|Thriller,3.13
,Action|Drama|Thriller,3.13
,Action|Children|Comedy|Fantasy|Sci-Fi,3.12
,Action|Comedy|Crime|Thriller,3.12
,Action|Adventure|Thriller,3.11
,Action|Adventure|Thriller,3.11
,Action|Crime|Thriller,3.11
,Action|Thriller|War,3.1
,Action|Comedy|Crime|Fantasy|Thriller|IMAX,3.09
,Action|Drama|Thriller,3.09
,Action|Crime|Sci-Fi,3.08
,Action|Drama|Romance|Thriller,3.08
,Action|Adventure|Drama|War,3.08
,Action|Adventure|Comedy|Fantasy,3.08
,Action|Adventure|Fantasy|Romance|IMAX,3.08
,Action|Adventure|Romance,3.08
,Action|Adventure|Thriller,3.08
,Action|Adventure|Fantasy,3.08
,Action|Sci-Fi,3.07
,Action|Fantasy|Horror|Thriller,3.07
,Action|Adventure|Comedy|Sci-Fi,3.05
,Action|Sci-Fi|Thriller,3.05
,Action|Adventure|Sci-Fi|Thriller,3.05
,Action|Sci-Fi,3.05
,Action|Adventure|Comedy|Sci-Fi,3.04
,Action|Comedy|Crime|Drama,3.04
,Action|Thriller|Western,3.03
,Action|Comedy|Sci-Fi,3.03
,Action|Horror|Sci-Fi,3.02
,Action|Crime|Thriller,3.0
,Action|Crime,3.0
,Action|Adventure|Sci-Fi,3.0
,Action|Crime|Thriller,3.0
,Action|Comedy|Crime|Thriller,3.0
,Action|Sci-Fi,3.0
,Action|Horror|Sci-Fi|Thriller,3.0
,Action|Adventure|Sci-Fi,3.0
,Action|Crime|Drama,3.0
,Action|Adventure|Children|IMAX,3.0
,Action|Sci-Fi|Thriller,3.0
,Action|Western,3.0
,Action|Comedy|War,2.98
,Action|Adventure|Comedy|Crime,2.98
,Action|Adventure|Mystery|Sci-Fi,2.98
,Action|Drama|Thriller,2.96
,Action|Sci-Fi|Thriller,2.95
,Action|Adventure|Sci-Fi|Thriller,2.94
,Action|Comedy|Crime|Thriller,2.94
,Action|Adventure|Thriller,2.94
,Action|Adventure|Fantasy|Mystery,2.94
,Action|Adventure|Sci-Fi,2.94
,Action|Horror|Sci-Fi|Thriller,2.93
,Action|Drama|Thriller,2.93
,Action|Thriller,2.93
,Action|Horror|Sci-Fi|Thriller,2.93
,Action|Thriller,2.92
,Action|Comedy|Romance,2.91
,Action|Drama,2.91
,Action|Crime|Drama|Thriller,2.9
,Action|Comedy,2.9
,Action|Adventure|Crime|Thriller,2.9
,Action|Thriller,2.9
,Action|Adventure|Thriller,2.9
,Action|Adventure|Drama,2.9
,Action|Adventure|Comedy|Romance,2.9
,Action|Adventure|Fantasy,2.89
,Action|Adventure|Sci-Fi,2.89
,Action|Adventure|Comedy|Romance|Thriller,2.88
,Action|Adventure|Fantasy|Horror,2.88
,Action|Adventure|Sci-Fi|Thriller,2.88
,Action|Thriller,2.86
,Action|Children|Fantasy,2.85
,Action|Sci-Fi|Thriller,2.84
,Action|Adventure,2.84
,Action|Drama|Romance,2.84
,Action|Crime|Thriller,2.84
,Action|Comedy|Musical,2.83
,Action|Drama,2.83
,Action|Sci-Fi,2.83
,Action|Sci-Fi,2.83
,Action|Horror|Sci-Fi|Thriller,2.83
,Action|Adventure|Sci-Fi,2.82
,Action|Sci-Fi|IMAX,2.82
,Action|Fantasy|Sci-Fi,2.81
,Action|Adventure|Comedy|Fantasy|Mystery,2.81
,Action|Comedy,2.8
,Action|Adventure|Sci-Fi,2.8
,Action|Crime|Sci-Fi|Thriller,2.8
,Action|Crime|Mystery|Thriller,2.8
,Action,2.8
,Action|Fantasy|Horror|Mystery|Thriller,2.8
,Action|Comedy|Horror|Thriller,2.79
,Action|Sci-Fi|Thriller,2.79
,Action|Crime|Thriller,2.79
,Action|Adventure|Animation|Children|Comedy|Romance,2.79
,Action|Comedy|Crime|Thriller,2.78
,Action|Adventure|Sci-Fi|Thriller,2.77
,Action|Drama,2.76
,Action|Drama|Sci-Fi|Thriller,2.76
,Action|Adventure|Drama|Thriller,2.75
,Action|Crime,2.75
,Action|Adventure|Thriller,2.74
,Action|Crime|Sci-Fi,2.74
,Action|Sci-Fi,2.73
,Action|Adventure,2.71
,Action|Thriller,2.71
,Action|Sci-Fi,2.7
,Action|Adventure|Fantasy,2.7
,Action|Comedy,2.7
,Action|Adventure|Fantasy,2.67
,Action|Adventure|Comedy|Crime|Thriller,2.67
,Action|Comedy|Crime|Drama|Thriller,2.67
,Action|Adventure|Fantasy,2.65
,Action|Adventure|Sci-Fi,2.64
,Action|Adventure|Sci-Fi|War|IMAX,2.64
,Action|Sci-Fi|Thriller,2.62
,Action|Comedy,2.62
,Action|Adventure|Fantasy|Sci-Fi,2.62
,Action|Adventure|Sci-Fi|IMAX,2.6
,Action|Comedy,2.6
,Action|Comedy|Romance|Thriller,2.6
,Action|Adventure|Sci-Fi,2.6
,Action|Adventure|Sci-Fi,2.59
,Action|Comedy|Horror,2.58
,Action|Adventure|Comedy,2.58
,Action|Crime|Drama|Thriller,2.54
,Action|Thriller,2.54
,Action|Sci-Fi|Thriller,2.54
,Action|Fantasy,2.5
,Action|Adventure|Drama|Fantasy,2.46
,Action|Adventure|Fantasy|Thriller,2.45
,Action|Crime|Drama|Sci-Fi|Thriller,2.43
,Action|Fantasy|Thriller,2.42
,Action|Sci-Fi,2.41
,Action|Adventure|Sci-Fi,2.41
,Action|Children|Romance,2.4
,Action|Adventure|Drama|War,2.4
,Action|Adventure|Fantasy|Thriller,2.36
,Action|Children,2.35
,Action|Comedy|Sci-Fi|Western,2.34
,Action|Sci-Fi|Thriller,2.33
,Action|Adventure|Crime|Drama,2.3
,Action|Adventure|Children|Comedy|Fantasy,2.29
,Action|Crime|Drama|Thriller,2.27
,Action|Adventure|Comedy,2.25
,Action|Adventure|Children|Comedy,2.24
,Action|Fantasy|Sci-Fi|Thriller,2.23
,Action|Drama|Thriller,2.2
,Action|Horror|Sci-Fi,2.2
,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.1
,Action|Drama,2.06
,Action|Adventure|Thriller,2.04
,Action|Adventure|Comedy|Fantasy,2.0
,Action|Adventure|Thriller|War,1.92
,Action|Adventure|Children|Drama,1.86
,Action|Comedy,1.82
,Action|Sci-Fi,1.79
,Action|Adventure|Sci-Fi,1.75
,Action|Romance|Thriller,1.68
