title,genres,weightedAverage
Dead Man Walking,Crime|Film-Noir|Mystery,4.29
"Man Who Wasn't There, The",Adventure|Animation|Children|Comedy|Crime,4.28
"Italian Job, The",Crime|Drama|Thriller,4.27
Serpico,Crime|Horror|Thriller,4.27
Spy,Crime|Mystery|Romance|Thriller,4.26
Donnie Brasco,Comedy|Crime|Mystery|Thriller,4.26
Sexy Beast,Comedy|Crime,4.26
Carlito's Way,Action|Crime|Drama|Western,4.24
Looper,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,4.24
22 Jump Street,Action|Crime,4.23
Pineapple Express,Action|Comedy|Crime|Mystery,4.23
Sicario,Action|Crime|Romance|Thriller,4.23
"Hangover, The",Comedy|Crime|Drama,4.22
Horrible Bosses 2,Comedy|Crime|Drama|Thriller,4.22
Lethal Weapon,Crime|Drama|Thriller,4.21
"Return of the Pink Panther, The",Crime|Drama|Thriller,4.21
Menace II Society,Crime|Mystery|Thriller,4.2
48 Hrs.,Crime|Drama,4.2
Super Troopers,Crime|Drama|Western,4.2
Gangs of New York,Action|Crime|Thriller,4.2
Horrible Bosses,Crime|Drama|Thriller,4.2
Monster,Crime|Film-Noir|Mystery|Thriller,4.2
"Grifters, The",Action|Crime|Drama,4.19
"Transporter, The",Crime|Drama|Thriller,4.18
Burn After Reading,Comedy|Crime|Thriller,4.18
Road to Perdition,Crime|Drama,4.17
"Whole Nine Yards, The",Crime|Drama,4.17
Who Framed Roger Rabbit?,Crime|Drama|Mystery,4.17
Fried Green Tomatoes,Crime|Drama|Film-Noir|Mystery,4.17
Shoot 'Em Up,Crime|Horror,4.16
Seven Psychopaths,Crime|Drama,4.16
"Pink Panther, The",Crime|Drama|Film-Noir,4.16
Bad Santa,Action|Adventure|Crime|IMAX,4.16
Sneakers,Comedy|Crime,4.16
Rumble in the Bronx,Animation|Children|Comedy|Crime,4.16
Small Time Crooks,Action|Crime,4.15
Gone Baby Gone,Crime|Drama,4.15
Take the Money and Run,Action|Crime|Drama|Thriller,4.14
Kick-Ass 2,Crime|Drama|Sci-Fi|Thriller,4.12
Death to Smoochy,Crime|Drama,4.12
Thelma & Louise,Crime|Drama,4.12
Beverly Hills Cop,Action|Adventure|Comedy|Crime,4.11
Very Bad Things,Crime|Drama,4.1
American Hustle,Comedy|Crime,4.1
Gone in 60 Seconds,Crime|Drama,4.1
Courage Under Fire,Crime|Drama|Thriller,4.09
"It's a Mad, Mad, Mad, Mad World",Action|Crime|Mystery|Thriller,4.09
Lethal Weapon 2,Crime|Drama|Mystery|Thriller,4.09
Throw Momma from the Train,Comedy|Crime,4.09
Swordfish,Action|Crime|Drama|Thriller,4.09
Spectre,Action|Comedy|Crime|Drama,4.08
"Mask, The",Crime|Drama,4.08
Miss Congeniality,Crime|Drama,4.08
Hancock,Crime|Drama|Mystery,4.08
Police Academy,Crime|Drama|Thriller,4.08
"Rescuers, The",Crime|Drama,4.08
Turner & Hooch,Action|Crime|IMAX,4.07
Fletch,Crime|Drama,4.07
Batman Returns,Crime|Drama,4.07
Sister Act,Crime|Drama|Thriller,4.07
Midnight in the Garden of Good and Evil,Comedy|Crime|Drama,4.06
Suicide Squad,Action|Crime|Drama,4.06
2 Days in the Valley,Action|Crime|Film-Noir|Mystery|Thriller,4.06
Clockers,Crime|Drama|Romance,4.06
Serial Mom,Comedy|Crime|Drama,4.06
Lethal Weapon 3,Crime|Drama|Thriller,4.05
Beavis and Butt-Head Do America,Comedy|Crime,4.05
Dick Tracy,Action|Crime|Drama|Thriller,4.05
"Substitute, The",Crime|Drama,4.05
Batman Forever,Crime|Thriller|War,4.05
"Ladykillers, The",Crime|Drama|Film-Noir|Thriller,4.04
Nine to Five,Action|Comedy|Crime,4.04
Daredevil,Crime|Drama|Romance|Thriller,4.04
Judge Dredd,Action|Crime|Thriller,4.03
Police Academy 2: Their First Assignment,Crime|Drama|Romance,4.03
Striptease,Comedy|Crime,4.03
Fun with Dick and Jane,Action|Crime|Thriller,4.02
Police Academy 3: Back in Training,Crime|Thriller,4.02
Elektra,Action|Adventure|Comedy|Crime|Mystery|Thriller,4.0
,Crime|Drama|Mystery|Thriller,4.0
,Action|Crime|Drama|Mystery|Thriller,4.0
,Crime|Mystery|Thriller,4.0
,Crime|Drama,4.0
,Crime|Drama|Thriller,4.0
,Crime|Drama|Thriller,4.0
,Crime|Drama,4.0
,Crime|Thriller,4.0
,Crime|Drama,4.0
,Action|Crime,4.0
,Crime|Horror|Mystery|Thriller,3.98
,Crime|Drama|Film-Noir|Mystery|Thriller,3.98
,Comedy|Crime|Drama|Romance|Thriller,3.97
,Action|Crime|Thriller,3.97
,Comedy|Crime|Drama,3.97
,Action|Adventure|Crime|Drama|Thriller|War,3.96
,Crime|Drama|Thriller,3.96
,Crime|Drama,3.96
,Adventure|Comedy|Crime|Romance,3.96
,Action|Crime|Thriller,3.95
,Comedy|Crime,3.95
,Adventure|Comedy|Crime,3.95
,Action|Crime|Drama|Thriller,3.95
,Action|Crime|Thriller,3.95
,Comedy|Crime|Drama|Musical,3.94
,Comedy|Crime|Drama,3.94
,Crime|Drama|Romance|Thriller,3.94
,Crime|Drama,3.94
,Crime|Drama|Mystery|Thriller,3.94
,Crime|Drama|Film-Noir|Thriller,3.94
,Crime|Drama,3.93
,Crime|Thriller,3.92
,Comedy|Crime|Mystery|Romance|Thriller,3.92
,Crime|Drama|Thriller,3.92
,Animation|Children|Comedy|Crime,3.92
,Crime|Drama|Mystery,3.92
,Crime|Drama,3.91
,Action|Crime|Drama|Thriller|War,3.91
,Crime|Horror|Mystery|Thriller,3.91
,Action|Crime|Thriller,3.89
,Crime|Drama,3.88
,Action|Crime,3.88
,Crime|Drama|Thriller,3.88
,Crime|Drama,3.88
,Action|Comedy|Crime,3.88
,Crime|Drama|Thriller,3.87
,Comedy|Crime|Drama|Thriller,3.87
,Crime|Drama,3.87
,Crime|Drama|Thriller,3.86
,Crime|Drama,3.86
,Crime|Drama,3.86
,Action|Crime|Drama|Thriller,3.86
,Action|Crime|Thriller,3.85
,Crime|Drama|Thriller,3.85
,Action|Crime|Sci-Fi,3.84
,Action|Comedy|Crime,3.84
,Action|Comedy|Crime,3.84
,Action|Crime|Drama|Mystery|Thriller,3.83
,Crime|Drama|Mystery,3.82
,Crime|Drama|Thriller,3.82
,Comedy|Crime,3.82
,Comedy|Crime,3.82
,Action|Crime|Mystery|Sci-Fi|Thriller,3.82
,Action|Comedy|Crime|Drama,3.81
,Crime|Film-Noir|Thriller,3.8
,Crime|Drama|Thriller,3.8
,Crime|Horror|Mystery|Thriller,3.8
,Crime|Drama|Thriller,3.76
,Comedy|Crime,3.75
,Action|Crime|Drama,3.75
,Comedy|Crime|Romance,3.75
,Crime|Drama|Mystery|Thriller,3.74
,Action|Comedy|Crime|Thriller,3.73
,Action|Comedy|Crime|Drama,3.73
,Comedy|Crime|Mystery,3.71
,Crime|Drama,3.71
,Comedy|Crime,3.71
,Crime|Sci-Fi|Thriller,3.71
,Crime|Drama,3.71
,Crime|Drama|Romance|War,3.7
,Crime|Drama|Film-Noir,3.7
,Action|Crime,3.69
,Comedy|Crime|Drama,3.69
,Crime|Drama,3.69
,Comedy|Crime,3.69
,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,3.68
,Crime|Thriller,3.67
,Comedy|Crime|Drama,3.67
,Action|Crime|Fantasy|Thriller,3.67
,Action|Comedy|Crime,3.67
,Action|Crime|Drama|Thriller,3.67
,Action|Crime|Thriller|Western,3.67
,Comedy|Crime,3.67
,Crime|Mystery|Thriller,3.65
,Comedy|Crime,3.64
,Action|Crime|Drama|Thriller,3.64
,Action|Crime|Thriller,3.63
,Comedy|Crime|Drama|Mystery|Thriller,3.62
,Comedy|Crime,3.62
,Action|Crime|Thriller,3.62
,Crime|Drama|Thriller,3.62
,Action|Comedy|Crime|Drama|Sci-Fi,3.61
,Action|Adventure|Comedy|Crime,3.61
,Crime|Drama|Thriller,3.6
,Action|Adventure|Crime|Thriller,3.59
,Action|Crime|Horror|Sci-Fi|Thriller,3.59
,Crime|Drama|Romance,3.59
,Action|Crime|Drama|Thriller,3.59
,Action|Crime|Thriller,3.58
,Comedy|Crime,3.58
,Crime|Drama|Thriller,3.58
,Action|Crime|Drama|Thriller,3.58
,Action|Comedy|Crime|Romance,3.57
,Action|Crime|Thriller,3.57
,Crime|Drama|Mystery|Thriller,3.55
,Crime|Drama|Mystery,3.55
,Crime|Mystery|Thriller,3.55
,Action|Crime|Mystery|Sci-Fi|Thriller,3.55
,Comedy|Crime,3.55
,Action|Comedy|Crime,3.55
,Comedy|Crime|Drama,3.55
,Adventure|Crime|Drama,3.54
,Comedy|Crime|Thriller,3.54
,Action|Comedy|Crime|Drama,3.54
,Action|Crime|Drama|Mystery|Thriller,3.53
,Crime|Drama|Fantasy|Thriller,3.53
,Action|Crime|Drama|Thriller,3.51
,Action|Crime|Thriller,3.51
,Comedy|Crime,3.5
,Action|Crime|Drama|Sci-Fi|Thriller,3.5
,Comedy|Crime|Drama|Romance,3.5
,Action|Comedy|Crime|Thriller,3.49
,Crime|Drama|Mystery|Romance|Thriller,3.48
,Crime|Drama|Mystery|Thriller,3.47
,Crime|Drama|Mystery|Thriller,3.47
,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,3.47
,Crime|Thriller,3.46
,Action|Comedy|Crime|Thriller,3.45
,Action|Crime|Thriller,3.44
,Crime|Drama,3.44
,Comedy|Crime|Mystery|Thriller,3.44
,Action|Crime,3.43
,Action|Comedy|Crime|Thriller,3.43
,Comedy|Crime|Drama|Romance|Thriller,3.42
,Action|Crime|Drama|Mystery|Thriller,3.42
,Action|Crime|Drama|War,3.41
,Action|Adventure|Comedy|Crime,3.4
,Action|Crime|Thriller,3.38
,Action|Crime|Drama|Thriller,3.38
,Crime|Drama|Thriller,3.38
,Action|Adventure|Crime|Horror|Thriller,3.38
,Action|Comedy|Crime|Drama|Thriller,3.37
,Action|Adventure|Crime|Thriller,3.36
,Action|Comedy|Crime|Drama,3.36
,Crime|Film-Noir|Mystery|Thriller,3.36
,Crime|Mystery|Thriller,3.36
,Comedy|Crime|Thriller,3.33
,Action|Adventure|Comedy|Crime|Thriller,3.33
,Action|Adventure|Crime|Thriller,3.31
,Crime|Drama|Horror|Mystery|Thriller,3.31
,Comedy|Crime,3.3
,Action|Crime|Drama|Thriller,3.3
,Action|Crime|Drama|Thriller|IMAX,3.3
,Action|Crime|Drama|Thriller,3.3
,Action|Crime|Drama,3.29
,Action|Adventure|Crime,3.29
,Action|Crime|Mystery|Thriller,3.29
,Action|Crime|Thriller,3.29
,Action|Crime|Thriller,3.28
,Action|Comedy|Crime|Fantasy,3.27
,Crime|Horror|Thriller,3.27
,Comedy|Crime,3.25
,Action|Crime|Thriller,3.25
,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,3.25
,Action|Crime|Thriller,3.25
,Action|Adventure|Comedy|Crime|Fantasy,3.24
,Comedy|Crime,3.23
,Adventure|Animation|Children|Crime|Drama,3.23
,Comedy|Crime,3.23
,Action|Crime|Romance|Thriller,3.22
,Action|Crime|Drama|Thriller,3.21
,Comedy|Crime|Mystery,3.21
,Crime|Drama|Romance,3.21
,Action|Crime|Drama|Thriller,3.2
,Action|Comedy|Crime|Thriller,3.18
,Crime|Drama|Thriller,3.18
,Crime|Drama|Sci-Fi|Thriller,3.15
,Crime|Drama|Mystery|Thriller,3.15
,Action|Crime,3.15
,Comedy|Crime,3.14
,Action|Crime|Thriller,3.13
,Action|Comedy|Crime|Thriller,3.12
,Crime|Thriller,3.12
,Crime|Drama|Mystery,3.12
,Action|Crime|Thriller,3.11
,Crime|Drama|Mystery|Thriller,3.1
,Action|Comedy|Crime|Fantasy|Thriller|IMAX,3.09
,Action|Crime|Sci-Fi,3.08
,Crime|Film-Noir,3.08
,Crime|Drama|Mystery,3.07
,Crime|Drama|Mystery|Thriller,3.07
,Comedy|Crime|Horror,3.06
,Action|Comedy|Crime|Drama,3.04
,Adventure|Animation|Comedy|Crime,3.03
,Action|Comedy|Crime|Thriller,3.0
,Crime|Drama|Mystery|Romance|Thriller,3.0
,Action|Crime,3.0
,Action|Crime|Thriller,3.0
,Action|Crime|Drama,3.0
,Action|Crime|Thriller,3.0
,Action|Adventure|Comedy|Crime,2.98
,Action|Comedy|Crime|Thriller,2.94
,Comedy|Crime,2.93
,Action|Crime|Drama|Thriller,2.9
,Crime|Drama|Thriller,2.9
,Action|Adventure|Crime|Thriller,2.9
,Action|Crime|Thriller,2.84
,Comedy|Crime,2.82
,Action|Crime|Mystery|Thriller,2.8
,Action|Crime|Sci-Fi|Thriller,2.8
,Action|Crime|Thriller,2.79
,Action|Comedy|Crime|Thriller,2.78
,Action|Crime,2.75
,Action|Crime|Sci-Fi,2.74
,Action|Adventure|Comedy|Crime|Thriller,2.67
,Action|Comedy|Crime|Drama|Thriller,2.67
,Comedy|Crime,2.58
,Comedy|Crime,2.56
,Action|Crime|Drama|Thriller,2.54
,Comedy|Crime,2.45
,Action|Crime|Drama|Sci-Fi|Thriller,2.43
,Comedy|Crime,2.4
,Comedy|Crime|Romance,2.3
,Action|Adventure|Crime|Drama,2.3
,Action|Crime|Drama|Thriller,2.27
